"cruse_5"	"1233920666799366145"
"Anagorchigozie"	"1233921772338192385"
"annavladi"	"1233933232997093377"
"LucianoNY20"	"1233933807146893314"
"PremoC"	"1233943086054526976"
"Qghost360"	"1233944374754471936"
"jgproduct"	"1233946902778933249"
"rairavi001"	"1233948730635833344"
"Chrisgebb"	"1233949509668999168"
"YasminePhoenix"	"1233967677628125186"
"TateosianWSonya"	"1233971934938857472"
"BethGlover"	"1233975503482023936"
"8hakanyilmaz8"	"1233975762992058369"
"LucianoNY20"	"1233976548916711424"
"eighthof8"	"1233979309775314944"
"AReasoned_Woman"	"1233979753746649088"
"eighthof8"	"1233980092163985410"
"Taurvi"	"1233980502358417409"
"HellaBayArea"	"1233980599888535552"
"Best4CommonGood"	"1233985220161896448"
"CascadianJon"	"1233985902600433664"
"astro_navis"	"1233986354859499521"
"KuyohT"	"1233987176393854976"
"ciobulletin"	"1233991606979575808"
"TheOnlyTius"	"1233992080759767040"
"BrianCousins"	"1233992324771930112"
"basejumpbr"	"1233993084783878147"
"Great_Grumpki"	"1234000123803230209"
"skybrite"	"1234011227463942145"
"Obi_Empress"	"1234024870595452931"
"AussieViaAsia"	"1234029371691651072"
"YaoShunyu0418"	"1234031034708054018"
"The__GAWD"	"1234032640094883840"
"aerofede"	"1234043091939725313"
"LelioLanzalone"	"1234051179866476544"
"skift"	"1234055776156647425"
"Pattysemmel"	"1234055838018482182"
"Vdaddy1230"	"1234061494792445955"
"Vdaddy1230"	"1234063647015604225"
"tdk20063"	"1234076922629574662"
"BreathRT44"	"1234082938507210753"
"titoramidara"	"1234084334757384201"
"blazed1inferno"	"1234087285311889409"
"esellercafe"	"1234089774622834688"
"timm_emily"	"1234101677051072512"
"ATLGardener"	"1234102787358822400"
"muralinjv"	"1234106210061733889"
"wheilman47"	"1234106376399589376"
"Abberdale23"	"1234114474405244929"
"bigbopper15"	"1234114816777900032"
"jsark983"	"1234137118252859393"
"Biphe2"	"1234139431361073152"
"Soldier_Cynic"	"1234143691280965633"
"livingrightco"	"1234145258759491597"
"Christi23704660"	"1234145422240710657"
"he11totheno"	"1234149122053009410"
"DylanHynes"	"1234149465218592769"
"BrandNewMKTG"	"1234158374868209664"
"dtcecliu"	"1234158749457305601"
"diet_yves"	"1234158803425398784"
"Ryan_Darcey"	"1234159134326419458"
"mujnaqvi"	"1234160369641197569"
"amazins_86"	"1234161631048933379"
"kathyawatson3"	"1234162644711403520"
"xenoverse"	"1234165056612421632"
"dtcecliu"	"1234166746434744321"
"BostonFrankie"	"1234167859317637120"
"IronBuffalo1"	"1234169726995025921"
"MelissaBujeda"	"1234170423903948805"
"TeresaLinberg"	"1234172807124307968"
"SYLVIAHAS5GEESE"	"1234175190483046400"
