"CDWCorp"	"1278116120764076039"
"salesforce"	"1278116167744475137"
"GoldmanSachs"	"1278116183284252672"
"salesforce"	"1278117566162989057"
"Chevron"	"1278117644227534849"
"Intuit"	"1278118134185111554"
"Adobe"	"1278119908639936512"
"TheAESCorp"	"1278121897989939201"
"Cognizant"	"1278123654300098563"
"netflix"	"1278123756829827072"
"Chevron"	"1278125520211804160"
"SVB_Financial"	"1278128938921930753"
"GoldmanSachs"	"1278131274922823680"
"maximintegrated"	"1278132468844036099"
"Lowes"	"1278134016093368323"
"Amgen"	"1278137243748581376"
"AveryDennison"	"1278138507349893121"
"LamResearch"	"1278146360752160769"
"Cognizant"	"1278146390477148161"
"EXPD_Official"	"1278150098283835393"
"WabtecCorp"	"1278150235039113216"
"EXPD_Official"	"1278153853310062593"
"Akamai"	"1278184092622819328"
"AristaNetworks"	"1278192355762491392"
"Cognizant"	"1278215777624240128"
"IQVIA_global"	"1278221825621864448"
"GoldmanSachs"	"1278222441546944514"
"Citi"	"1278226333970190336"
"FISGlobal"	"1278237179194552320"
"MoodysInvSvc"	"1278241945886822401"
"CBOE"	"1278242686710022144"
"MoodysInvSvc"	"1278247183985319936"
"mettlertoledo"	"1278248386131525632"
"mettlertoledo"	"1278248769868496896"
"IQVIA_global"	"1278252024145084416"
"amcorpackaging"	"1278252569803067395"
"Akamai"	"1278255795164102659"
"InsidePMI"	"1278259554032197632"
"ANSYS"	"1278259596390531073"
"GallagherGlobal"	"1278259900892807169"
"CBOE"	"1278263961507573761"
"IQVIA_global"	"1278267128844562433"
"MMC_Global"	"1278267138717954053"
"FTI_Global"	"1278267149367246876"
"CDWCorp"	"1278267153217736708"
"Prologis"	"1278268378872983553"
"CloroxCo"	"1278274831566491650"
"MSCI_Inc"	"1278275341874683904"
"CBOE"	"1278281278874431489"
"Zoetis"	"1278281685130510338"
"Cognizant"	"1278282287763816451"
"Akamai"	"1278282404961161217"
"WTWcorporate"	"1278282822323748865"
"Merck"	"1278282950849826816"
"Aon_plc"	"1278283061835313152"
"GeneralMills"	"1278284820347588608"
"nblenergy"	"1278285599624040449"
"cbrands"	"1278287625527480320"
"Gartner_inc"	"1278289774751748098"
"thermofisher"	"1278289880448151553"
"cbrands"	"1278291167608782848"
"Zoetis"	"1278291600813113349"
"GeneralMills"	"1278291699199021061"
"FISGlobal"	"1278293528372752385"
"CrownCastle"	"1278293555602210817"
"MylanNews"	"1278295036275363840"
"TheAESCorp"	"1278295141699256327"
"MetLife"	"1278297248699486216"
"CDWCorp"	"1278297324431736837"
"WestRock"	"1278297488697503744"
"WTWcorporate"	"1278298337406582785"
"GeneralMills"	"1278298621952299008"
"Stryker_Jobs"	"1278298648535842819"
"Cognizant"	"1278298997900414977"
"Nasdaq"	"1278299466165084161"
"maximintegrated"	"1278299824098508800"
"Gartner_inc"	"1278303437415948288"
"nrgenergy"	"1278304851831775238"
"CP_News"	"1278304852552998915"
"Gartner_inc"	"1278304868227338241"
"IQVIA_global"	"1278304869338750982"
"usbank"	"1278305086842773505"
"SPGlobal"	"1278305194888093697"
"GileadSciences"	"1278306041218969601"
"Nasdaq"	"1278308160374276096"
"Ecolab"	"1278310137560694786"
"Gartner_inc"	"1278310221320945665"
"AveryDennison"	"1278311648219054080"
"Nasdaq"	"1278311958626828289"
"citrix"	"1278312400161300486"
"CVSHealth"	"1278312400446521350"
"DentsplySirona"	"1278312402350747649"
"Accenture"	"1278312428497973250"
"DowNewsroom"	"1278312430226079744"
"united"	"1278312462601932802"
"IntlPaperCo"	"1278312473750384640"
"Chubb"	"1278312631091130369"
"BorgWarner"	"1278312649923661824"
"IntuitiveSurg"	"1278312653778235393"
"cbrands"	"1278312660224872450"
"DollarTree"	"1278312769205547009"
"MSCI_Inc"	"1278312823823761410"
"GallagherGlobal"	"1278312987514867712"
"SPGlobal"	"1278313174761177089"
"PPLCorp"	"1278313625443340288"
"Paycom"	"1278313663955419137"
"Cognizant"	"1278313697929310210"
"WTWcorporate"	"1278313930549612544"
"digitalrealty"	"1278313932114067456"
"Cisco"	"1278314411476819969"
"unumnews"	"1278314491189645312"
"MoodysInvSvc"	"1278315008124956674"
"alliantenergy"	"1278315367199358977"
"PulteHomes"	"1278315947854573568"
"cbrands"	"1278316193410101254"
"flir"	"1278316926532333568"
"airproducts"	"1278317760091693061"
"ROKAutomation"	"1278317951087554562"
"ViacomCBS"	"1278317964836720642"
"HCAhealthcare"	"1278318972627279873"
"InsidePMI"	"1278319020987514880"
"Entergy"	"1278319840047095809"
"Gartner_inc"	"1278319968677920768"
"cbrands"	"1278319992128376833"
"digitalrealty"	"1278319993978073090"
"SPGlobal"	"1278320255362838529"
"UnitedRentals"	"1278320342952370181"
"BankofAmerica"	"1278321393818427393"
"Xerox"	"1278321416841113600"
"abiomedimpella"	"1278321718755500032"
"AEPnews"	"1278322318528385024"
"CBRE"	"1278322482286600192"
"CBOE"	"1278323135851507712"
"StateStreet"	"1278324300488085506"
"cbrands"	"1278324710879776768"
"MoodysInvSvc"	"1278324763769950208"
"CBOE"	"1278326411669827584"
"CBOE"	"1278326895931777027"
"Nasdaq"	"1278327177667317760"
"Nasdaq"	"1278327179940691968"
