"MonsterEnergy"	"1267245900570607616"
"Intuit"	"1267246861150113792"
"EsteeLauder"	"1267249275836252160"
"Macys"	"1267260157274329090"
"Amgen"	"1267275198597758976"
"Cognizant"	"1267276532264792064"
"MoodysInvSvc"	"1267288561801453568"
"autodesk"	"1267296299919032320"
"PerkinElmer"	"1267297320669974528"
"ATVI_AB"	"1267300339104968709"
"WTWcorporate"	"1267308305082462210"
"WTWcorporate"	"1267321230140547073"
"intel"	"1267344628426178567"
"mettlertoledo"	"1267353514902241280"
"mettlertoledo"	"1267356806633963520"
"PerrigoCompany"	"1267365306965598213"
"MoodysInvSvc"	"1267374646829219840"
"amcorpackaging"	"1267380599448391681"
"MSCI_Inc"	"1267381094925635584"
"InsidePMI"	"1267389355410239492"
"EXPD_Official"	"1267395466347655169"
"MMC_Global"	"1267395500912803840"
"Merck"	"1267407440317947904"
"LillyPad"	"1267410320047423489"
"FTI_Global"	"1267410612411404288"
"Cognizant"	"1267410657617510405"
"SPGlobal"	"1267410712382574593"
"bmsnews"	"1267411078415372288"
"Regeneron"	"1267411821193019392"
"abiomedimpella"	"1267413646092701698"
"AlexionPharma"	"1267418145918259200"
"SPGlobal"	"1267418209944248320"
"TechnipFMC"	"1267418324473917440"
"Paycom"	"1267418869725106177"
"nscorp"	"1267422071316979716"
"Nasdaq"	"1267425333227196418"
"Cognizant"	"1267425666410008576"
"IQVIA_global"	"1267425687989825536"
"CDWCorp"	"1267425696416239616"
"MMC_Global"	"1267425719128293377"
"SPGlobal"	"1267425845406302210"
"PPLCorp"	"1267425922610876419"
"CBRE"	"1267426039640264711"
"amcorpackaging"	"1267426058321698817"
"Stryker_Jobs"	"1267426139397672960"
"FTI_Global"	"1267426237217193986"
"MSCI_Inc"	"1267427921355931648"
"DukeRealty"	"1267428506922860544"
"ConsumersEnergy"	"1267430677009571840"
"IronMountain"	"1267430949668696064"
"InsidePMI"	"1267432020189351943"
"PerrigoCompany"	"1267433290065215491"
"SPGlobal"	"1267433354925924352"
"Akamai"	"1267433403680534528"
"Equinix"	"1267434477204262912"
"GileadSciences"	"1267434668694990849"
"Equinix"	"1267436249113124864"
"ROKAutomation"	"1267438267378495491"
"Flowserve"	"1267438287838461957"
"MASCOLMA"	"1267440763350237186"
"IntlPaperCo"	"1267440806991990789"
"Cognizant"	"1267440877145862146"
"citrix"	"1267440993550454785"
"SPGlobal"	"1267441025095778309"
"GlobalPayInc"	"1267441074953490434"
"WTWcorporate"	"1267441449156718595"
"MSCI_Inc"	"1267443083420946433"
"DukeRealty"	"1267443380289765376"
"AEPnews"	"1267443390448369671"
"PeoplesUnited"	"1267444070068166661"
"CP_News"	"1267445641808134145"
"SPGlobal"	"1267445827234082816"
"LillyPad"	"1267447109617418241"
"DukeEnergy"	"1267448317589499906"
"Gartner_inc"	"1267448338464550912"
"thermofisher"	"1267448407599316992"
"Cerner"	"1267448966406459393"
"Healthcare_ABC"	"1267449585435324418"
"SPGlobal"	"1267450859400638464"
"CabotOG"	"1267454657473007618"
"L3HarrisTech"	"1267454658488008705"
"CVSHealth"	"1267454885253066752"
"ConsumersEnergy"	"1267455526541066242"
"Paycom"	"1267455612549509120"
"FifthThird"	"1267455783488405505"
"Entergy"	"1267455829546016773"
"Cognizant"	"1267455867718254595"
"NetApp"	"1267455872848068616"
"Fortinet"	"1267455876828454912"
"WatersCorp"	"1267455885481316353"
"TRowePrice"	"1267455897384648711"
"MMC_Global"	"1267455906788388868"
"CDWCorp"	"1267455921271209986"
"LamResearch"	"1267455932780470278"
"SPGlobal"	"1267456111579410433"
"Paycom"	"1267456119070433285"
"Cigna"	"1267456145091854343"
"WhirlpoolCorp"	"1267456294631415819"
"WTWcorporate"	"1267456472788672512"
"BallCorpHQ"	"1267457149258674176"
"Fiserv"	"1267457158729400320"
"Akamai"	"1267457190836744199"
"Agilent"	"1267458398355959808"
"JuniperNetworks"	"1267458410016124928"
"ROKAutomation"	"1267459161198981120"
"AmerenCorp"	"1267459772951003147"
"Progressive"	"1267459813782388736"
"Zoetis"	"1267460440205873152"
"SPGlobal"	"1267460931874885634"
"CMEGroup"	"1267461477482586112"
"biogen"	"1267463287731621891"
"DiscoveryIncTV"	"1267463462445371392"
"MicrochipTech"	"1267463529843560448"
"FastenalCompany"	"1267463530342690818"
"PVHCorp"	"1267464821815021568"
"alliantenergy"	"1267465143916650496"
"BDandCo"	"1267465719488434177"
"SPGlobal"	"1267465958408552450"
"digitalrealty"	"1267466394305773568"
"celanese"	"1267466886171824136"
"XilinxInc"	"1267466945466679296"
"DominionEnergy"	"1267467194318848000"
"PPG"	"1267467991064731649"
"JacobsConnects"	"1267469748247433219"
"AnthemInc"	"1267470605835800577"
"corteva"	"1267470640942063619"
"PerkinElmer"	"1267470965623136256"
"DentsplySirona"	"1267470967808327681"
"MSCI_Inc"	"1267470972816408577"
"Gartner_inc"	"1267470991749414915"
"IQVIA_global"	"1267470995851563009"
"DollarGeneral"	"1267471000658198528"
"grainger"	"1267471107935870976"
"HIIndustries"	"1267471137115705345"
"SPGlobal"	"1267471211023478791"
"WTWcorporate"	"1267471310713651207"
"thermofisher"	"1267472254566268928"
"Akamai"	"1267474810730315779"
"SPGlobal"	"1267476029003780099"
"nielsen"	"1267477631408226306"
"TRowePrice"	"1267478530918699008"
"DukeEnergy"	"1267478542285189120"
"Equinix"	"1267478558437511168"
"Cisco"	"1267479267455180800"
"CHRobinson"	"1267479343342612480"
"CabotOG"	"1267479790208135168"
"FISGlobal"	"1267480202805944320"
"SPGlobal"	"1267481064043425792"
"Loews_Hotels"	"1267481626902175744"
"Lennar"	"1267481758288805888"
"Sysco"	"1267481779360989184"
"baxter_intl"	"1267481819496284160"
"StateStreet"	"1267484305070206979"
"MandT_Bank"	"1267485009981644807"
"Paycom"	"1267485309647966210"
"InterpublicIPG"	"1267485634538733570"
"ConsumersEnergy"	"1267485745213657089"
"Oracle"	"1267486012474884096"
"DiscoveryIncTV"	"1267486132985565185"
"Cognizant"	"1267486167169150983"
"Broadridge"	"1267486295619584000"
"ANSYS"	"1267486462943076353"
"brownforman"	"1267486564411674626"
"WTWcorporate"	"1267486581927170054"
"Hologic"	"1267487358439620613"
"MoodysInvSvc"	"1267487518460608512"
"Gartner_inc"	"1267488152253616128"
"InterpublicIPG"	"1267488242984722435"
"thermofisher"	"1267488611244683268"
"DominionEnergy"	"1267488831982501893"
"energyinsights"	"1267489572537225217"
"MoodysInvSvc"	"1267489583874347014"
"principal"	"1267489838527393793"
"Gartner_inc"	"1267489853819805696"
"packagingcorp"	"1267491114476601345"
"MMC_Global"	"1267491240121118722"
"IFF"	"1267491585182367745"
"biogen"	"1267491624315170817"
"Microsoft"	"1267491927110438912"
"AveryDennison"	"1267492362810527744"
"blackrock"	"1267493273674960897"
"CDWCorp"	"1267493657319522304"
"CBOE"	"1267493670477082624"
"citrix"	"1267493701905010699"
"FISGlobal"	"1267493738185662465"
"QorvoInc"	"1267495898734424065"
"Verizon"	"1267496167803367425"
"GileadSciences"	"1267496268596523008"
"TractorSupply"	"1267496699888615425"
"Fiserv"	"1267497446747394050"
"Equinix"	"1267498662734827520"
"Cigna"	"1267499429759762435"
"Snapon_Tools"	"1267499943499096064"
"Nasdaq"	"1267500808989544450"
"MetLife"	"1267500880640835585"
"Entergy"	"1267501137302880259"
"IQVIA_global"	"1267501190096588807"
"Gartner_inc"	"1267501194202710018"
"eatoncorp"	"1267501457919692800"
"FastenalCompany"	"1267501589234954241"
"DiscoveryIncTV"	"1267501601251524609"
"johnsoncontrols"	"1267502443480461318"
"Verisk"	"1267502685072359428"
"UnitedRentals"	"1267503081413128193"
"FedEx"	"1267505133216321542"
"SPGlobal"	"1267508174258606081"
"InsidePMI"	"1267508209482416129"
"StateStreet"	"1267508586009300993"
"Gartner_inc"	"1267508730922438656"
"WhirlpoolCorp"	"1267508744822407170"
"MicrochipTech"	"1267508795233701892"
"Equinix"	"1267508810131951619"
"EverestIns"	"1267508883536388096"
"FISGlobal"	"1267509849014898689"
"Nasdaq"	"1267510814350639111"
"synopsys"	"1267511248826118144"
"MSCI_Inc"	"1267511897659772930"
"Paycom"	"1267512994352828416"
"MoodysInvSvc"	"1267514453903507456"
"FISGlobal"	"1267515190385524738"
"extraspace"	"1267515637766602752"
"ConsumersEnergy"	"1267515899268919298"
"Regeneron"	"1267516185328914432"
"TRowePrice"	"1267516282804613121"
"Cognizant"	"1267516358385860614"
"LKQCorp"	"1267516389885165571"
"thermofisher"	"1267516518813892610"
"CabotOG"	"1267516636132761600"
"MarketAxess"	"1267516662527537152"
"abiomedimpella"	"1267516767192199169"
"CMEGroup"	"1267516815409917964"
"CruiseNorwegian"	"1267517959750275072"
"XilinxInc"	"1267518196296355840"
"MicronTech"	"1267519031491399685"
"digitalrealty"	"1267519805072060422"
"Gartner_inc"	"1267520051755782144"
"CBOE"	"1267520465645551619"
"Equinix"	"1267520797796679690"
"InterpublicIPG"	"1267521472647565320"
"Keysight"	"1267523070387982337"
"CHRobinson"	"1267523816105881600"
"CDWCorp"	"1267523852357324801"
"Gartner_inc"	"1267523867427442691"
"PNCBank"	"1267524786550444035"
"GetSpectrum"	"1267526325792698369"
"synchrony"	"1267527505948413952"
"atmosenergy"	"1267527606531956738"
"Healthcare_ABC"	"1267527606917791751"
"Fortinet"	"1267527696424284162"
"Starbucks"	"1267528175870857216"
"SPGlobal"	"1267528633817726976"
"UHS_Inc"	"1267530365108977671"
"DowNewsroom"	"1267530598240980992"
"Nasdaq"	"1267531189000298497"
"Gartner_inc"	"1267531386350645248"
"DiscoveryIncTV"	"1267531432651563008"
"brownforman"	"1267531444542414849"
"StateStreet"	"1267531556438134784"
"JackHenryAssoc"	"1267531614688591872"
"MicrochipTech"	"1267531762579771393"
"CaterpillarInc"	"1267532638333607940"
"ProcterGamble"	"1267534453636837379"
"Progressive"	"1267534499308544000"
"PPG"	"1267536402041970689"
"cardinalhealth"	"1267537053006397442"
"Equinix"	"1267537661754998785"
"Kinder_Morgan"	"1267538119999528961"
"citrix"	"1267538909589729280"
"Microsoft"	"1267538911888367618"
"SPGlobal"	"1267538974622593025"
"ANSYS"	"1267538992922275852"
"XylemInc"	"1267539959126405125"
"DentsplySirona"	"1267540950349422594"
"Copart"	"1267541014375432206"
"MMC_Global"	"1267541282764795904"
"SPGlobal"	"1267542716872826887"
"flir"	"1267542941129756680"
"WabtecCorp"	"1267544485770166272"
"InvescoUS"	"1267544558646296577"
"StateStreet"	"1267544716570177547"
"pfizer"	"1267545112663461894"
"MetLife"	"1267546404177752064"
"CDWCorp"	"1267546483462717441"
"LamResearch"	"1267546487929671681"
"PublicStorage"	"1267546488693051392"
"McKesson"	"1267546491494838277"
"MarketAxess"	"1267546519042953225"
"SPGlobal"	"1267546529419722752"
"ANSYS"	"1267546578325250048"
"ViacomCBS"	"1267546604694900739"
"Cisco"	"1267547077892026375"
"PeoplesUnited"	"1267547829674938373"
"Cerner"	"1267548109825085442"
"flir"	"1267548979513954305"
"SPGlobal"	"1267550269346365440"
"LiveNation"	"1267550743734747136"
"cbrands"	"1267551235160387585"
"SVB_Financial"	"1267552726675853313"
"UHS_Inc"	"1267553033673756673"
"FastenalCompany"	"1267554051245453314"
"CBOE"	"1267554068928618498"
"SPGlobal"	"1267554084434907136"
"IFF"	"1267554236725891078"
"yumbrands"	"1267554896380923910"
"CaterpillarInc"	"1267555609215451137"
"keybank"	"1267556027542712321"
"citrix"	"1267556433329115136"
"AllianceData"	"1267557546765811712"
"SPGlobal"	"1267557818917421056"
"AlexionPharma"	"1267560074215555072"
"Cognizant"	"1267561559103963136"
"ZebraTechnology"	"1267561563172614145"
"CDWCorp"	"1267561603194671105"
"MorganStanley"	"1267561606466199553"
"SPGlobal"	"1267561654495203328"
"DRHorton"	"1267561677911924737"
"AIGinsurance"	"1267562351773003780"
"ConEdison"	"1267562826635280384"
"CHRobinson"	"1267563364680695808"
"unumnews"	"1267563555345350662"
"Progressive"	"1267563602271240193"
"ZionsBank"	"1267563697204891649"
"MicronTech"	"1267564829956624389"
"energyinsights"	"1267565144118362114"
"JacobsConnects"	"1267565387543175169"
"MSCI_Inc"	"1267565515444293640"
"VarianMedSys"	"1267566639291052032"
"BallCorpHQ"	"1267567863956635649"
"CharlesSchwab"	"1267569130246483968"
"energyinsights"	"1267569158616748039"
"synopsys"	"1267569226639908866"
"atmosenergy"	"1267570382854402052"
"MosaicCompany"	"1267570562920075266"
"Cigna"	"1267570819334639617"
"WilliamsUpdates"	"1267571188164943879"
"AEPnews"	"1267573928949616650"
"InterpublicIPG"	"1267574654899798026"
"BDandCo"	"1267577458733301761"
"DollarTree"	"1267577554749325313"
"ANSYS"	"1267577958534914053"
"CMEGroup"	"1267578412958396416"
"WesternUnion"	"1267579847179735045"
"HCAhealthcare"	"1267580296444215296"
"Microsoft"	"1267580435313446918"
"flir"	"1267580448445812737"
"ViacomCBS"	"1267582141698838528"
"CBRE"	"1267582989057372167"
"IronMountain"	"1267583205630185474"
"Ecolab"	"1267584141685653505"
"Fortinet"	"1267584211898302476"
"Cognizant"	"1267584422502686720"
"CBOE"	"1267584745233358861"
"ADP"	"1267586247637241857"
"biogen"	"1267587165166481408"
"Nasdaq"	"1267590932272209921"
"PublicStorage"	"1267591786115018752"
"MicronTech"	"1267593020234489863"
"F5Networks"	"1267593921581981698"
"salesforce"	"1267596922921025538"
"Fortinet"	"1267597048246910977"
"Cognizant"	"1267597746069835776"
"HomeDepot"	"1267598182504161285"
"RalphLauren"	"1267598359528976384"
"flir"	"1267599057205309447"
"yumbrands"	"1267599754671898624"
"Equinix"	"1267599850754969602"
"abiomedimpella"	"1267601826947399682"
"Lennar"	"1267603736769241089"
"biogen"	"1267606498252861440"
"Cognizant"	"1267606857360666624"
"KCCorp"	"1267606858577121281"
"MoodysInvSvc"	"1267607031944536064"
"LamResearch"	"1267607075678552065"
"EXPD_Official"	"1267610632767115264"
"thermofisher"	"1267611904970801154"
"Starbucks"	"1267613075915468801"
"Applied4Tech"	"1267617382396071937"
"FOXTV"	"1267621958235103234"
"PerkinElmer"	"1267621961364049921"
"Paycom"	"1267621977277292546"
"PPLCorp"	"1267622022256959489"
"CitizensBank"	"1267628076466343939"
"roberthalf"	"1267630392410083328"
"Adobe"	"1267632727731261440"
"AlaskaAir"	"1267633288123944960"
"Fiserv"	"1267633297158520833"
"Cisco"	"1267639652686708737"
"GileadSciences"	"1267640679326351361"
"MicronTech"	"1267642733436342273"
"TheAESCorp"	"1267647133156507648"
"Amgen"	"1267648019828072448"
"ViacomCBS"	"1267648214045462533"
"DiscoveryIncTV"	"1267655874119688192"
"FOXTV"	"1267659885140828166"
"intel"	"1267686382849441792"
"MDLZ"	"1267744674053152769"
"MSCI_Inc"	"1267747467929415682"
"MMC_Global"	"1267757901847957505"
"PerrigoCompany"	"1267757922433609728"
"mettlertoledo"	"1267761359036583937"
"mettlertoledo"	"1267761963670609926"
"MoodysInvSvc"	"1267764459042492418"
"Lindeplc"	"1267773016773197824"
"bmsnews"	"1267773291361599490"
"RealtyIncome"	"1267780821097893888"
"NorthernTrust"	"1267785957534818310"
"ConsumersEnergy"	"1267787702981873665"
"Nasdaq"	"1267788067689172993"
"IQVIA_global"	"1267788075389857792"
"MMC_Global"	"1267788079408074754"
"Cognizant"	"1267788140745555968"
"Stryker_Jobs"	"1267788525711364096"
"MoodysInvSvc"	"1267790109597929472"
"JacobsConnects"	"1267791884266680322"
"Delta"	"1267793391322050560"
"UnitedHealthGrp"	"1267794235601928193"
"SPGlobal"	"1267795631525019648"
"Akamai"	"1267795757274464257"
"pfizer"	"1267795969233563648"
"WatersCorp"	"1267803176704638976"
"SPGlobal"	"1267803261073076226"
"MicrochipTech"	"1267803675201875969"
"CBOE"	"1267803706109689859"
"Equinix"	"1267803913882931200"
"Boeing"	"1267803947630125057"
"DominionEnergy"	"1267804556861243398"
"Verizon"	"1267805222258294785"
"CabotOG"	"1267805724450660353"
"FISGlobal"	"1267806857936146432"
"AristaNetworks"	"1267806923501506563"
"PerkinElmer"	"1267806928736002050"
"firstenergycorp"	"1267807824815538176"
"SPGlobal"	"1267808207751307264"
"MSCI_Inc"	"1267809245619089423"
"IQVIA_global"	"1267810727391264768"
"Hasbro"	"1267810730054750208"
"MoodysInvSvc"	"1267810833364668416"
"DukeRealty"	"1267810920702652416"
"Assurant"	"1267811535260393472"
"Prologis"	"1267813231642411008"
"SPGlobal"	"1267813239842365441"
"flir"	"1267814230062817283"
"DuPont_News"	"1267815736908509184"
"ConsumersEnergy"	"1267817941975756806"
"InvescoUS"	"1267818278233059330"
"IntlPaperCo"	"1267818302262276098"
"MSCI_Inc"	"1267818310411776000"
"AdvanceAuto"	"1267818367009751042"
"SPGlobal"	"1267818386290950153"
"WhirlpoolCorp"	"1267818453852811264"
"PVHCorp"	"1267818637945008128"
"GallagherGlobal"	"1267818638775513098"
"JacobsConnects"	"1267819567545413638"
"KelloggCompany"	"1267819904322859010"
"MicronTech"	"1267820250378039297"
"SPGlobal"	"1267823315546071040"
"FastenalCompany"	"1267824563963850757"
"MicrochipTech"	"1267825906061434881"
"StateStreet"	"1267826267706937346"
"PeoplesUnited"	"1267827136422744065"
"PPG"	"1267827560236212224"
"extraspace"	"1267827565277802499"
"SPGlobal"	"1267828349805531138"
"IBM"	"1267829018398568451"
"Equinix"	"1267829331616600069"
"Equinix"	"1267829597657169924"
"CMEGroup"	"1267829635363954695"
"Akamai"	"1267829637968572422"
"ComericaBank"	"1267829731858079752"
"Snapon_Tools"	"1267830857173254145"
"Omnicom"	"1267830971547693056"
"IQVIA_global"	"1267833378415484930"
"LamResearch"	"1267833426553581568"
"Microsoft"	"1267833466688659456"
"Agilent"	"1267833485789663233"
"CBOE"	"1267833494178344968"
"SPGlobal"	"1267833506455064579"
"GallagherGlobal"	"1267833804913344513"
"GallagherGlobal"	"1267833860391387139"
"packagingcorp"	"1267835893093629952"
"CabotOG"	"1267835895232835585"
"BorgWarner"	"1267836001550053377"
"StateStreet"	"1267836011826085894"
"CSX"	"1267836169095729152"
"Microsoft"	"1267837126881808388"
"MoodysInvSvc"	"1267837211661271040"
"ameriprise"	"1267837689149210624"
"SPGlobal"	"1267838417267822592"
"JacobsConnects"	"1267839221730951171"
"PerkinElmer"	"1267840902317445120"
"ATT"	"1267842530994843648"
"Nordstrom"	"1267842563379089408"
"SPGlobal"	"1267843455583125505"
"SPGlobal"	"1267846696752553986"
"Akamai"	"1267847223771107328"
"EverestIns"	"1267847846813995009"
"Agilent"	"1267848593202872328"
"SPGlobal"	"1267848638010720256"
"MicrochipTech"	"1267848915778523136"
"WellsFargo"	"1267849062713372676"
"AristaNetworks"	"1267849830484914183"
"HersheyCompany"	"1267850808525283328"
"SPGlobal"	"1267853510172971009"
"IQVIA_global"	"1267856022703673344"
"SPGlobal"	"1267856397779324929"
"SPGlobal"	"1267858552615505920"
"CBRE"	"1267859790652411913"
"UnderArmour"	"1267860290642808832"
"StateStreet"	"1267860430950727681"
"MoodysInvSvc"	"1267861520920215553"
"CloroxCo"	"1267862645496885248"
"corteva"	"1267862686844551169"
"PerkinElmer"	"1267863552297230342"
"johnsoncontrols"	"1267863637378641926"
"SPGlobal"	"1267863682630987776"
"GlobalPayInc"	"1267864150459453441"
"Merck"	"1267866350271246338"
"Akamai"	"1267867416387878912"
"SPGlobal"	"1267868607830204421"
"IQVIA_global"	"1267871117655576581"
"MicrochipTech"	"1267871166968061953"
"SPGlobal"	"1267873647693365248"
"EversourceCorp"	"1267874619173847043"
"AEPnews"	"1267874992693350400"
"AmericanAir"	"1267875242652958721"
"Equinix"	"1267875381652185088"
"Broadridge"	"1267876382836699138"
"CBOE"	"1267878140694626305"
"Nasdaq"	"1267878335469834246"
"CBOE"	"1267878683592863745"
"SPGlobal"	"1267878787288633344"
"StateStreet"	"1267879427779764225"
"DTE_Energy"	"1267883367166509059"
"SPGlobal"	"1267883703881150474"
"Akamai"	"1267883712273883139"
"TJXCareers"	"1267884880106569729"
"LyondellBasell"	"1267886171520217089"
"Kohls"	"1267887659143348225"
"SPGlobal"	"1267888742649511938"
"WatersCorp"	"1267889662808461312"
"Keysight"	"1267889988189986817"
"Accenture"	"1267891351384883202"
"Nasdaq"	"1267891496314863616"
"maximintegrated"	"1267893773255815171"
"SPGlobal"	"1267893846983290881"
"WTWcorporate"	"1267893947210313728"
"MicrochipTech"	"1267894055578591233"
"StateStreet"	"1267894380104482817"
"MarketAxess"	"1267895046721933315"
"Qualcomm"	"1267896603232407553"
"HCAhealthcare"	"1267897023262531584"
"F5Networks"	"1267898292165361665"
"SPGlobal"	"1267898801525862400"
"CBOE"	"1267901335917264897"
"Akamai"	"1267901427999006721"
"IQVIA_global"	"1267901551672266753"
"SPGlobal"	"1267903831108698113"
"genuinepartsco"	"1267906507762532354"
"EquityRes"	"1267908545368018946"
"grainger"	"1267908559695683584"
"DentsplySirona"	"1267908850012819457"
"PublicStorage"	"1267908880216010759"
"SPGlobal"	"1267908943604482049"
"Equinix"	"1267908988227801088"
"Equinix"	"1267908996557668353"
"thermofisher"	"1267909080909328385"
"cbrands"	"1267910754998587394"
"Akamai"	"1267911103599783937"
"MoodysInvSvc"	"1267911669868568577"
"MarketAxess"	"1267912223344771079"
"JacobsConnects"	"1267912668410793985"
"SPGlobal"	"1267913902953824262"
"KelloggCompany"	"1267915185085448192"
"PNCBank"	"1267915312218935307"
"Microsoft"	"1267916418667945989"
"SPGlobal"	"1267918933685932042"
"salesforce"	"1267923401512906753"
"MMC_Global"	"1267923968960409602"
"LKQCorp"	"1267924011775909890"
"EastmanChemCo"	"1267924018180521984"
"SPGlobal"	"1267924031119986689"
"MicrochipTech"	"1267924151467155463"
"ConsumersEnergy"	"1267924470100111360"
"WTWcorporate"	"1267925221543116801"
"MSCI_Inc"	"1267926951987200001"
"SPGlobal"	"1267929003349999616"
"PeoplesUnited"	"1267930266305212416"
"JackHenryAssoc"	"1267930497059086336"
"Sysco"	"1267931637297434625"
"SPGlobal"	"1267934029300588546"
"ExpediaGroup"	"1267936764544471041"
"synopsys"	"1267939096208474112"
"SPGlobal"	"1267939129314213889"
"WTWcorporate"	"1267939192748814341"
"Broadcom"	"1267942070628626435"
"SPGlobal"	"1267944095823073286"
"thermofisher"	"1267946620508831747"
"SPGlobal"	"1267949128417513477"
"CDWCorp"	"1267949795882213376"
"XilinxInc"	"1267951832514650112"
"PublicStorage"	"1267954160391118848"
"maximintegrated"	"1267954168230264832"
"AlbemarleCorp"	"1267957415686877196"
"JacobsConnects"	"1267957965933379592"
"TheAESCorp"	"1267960433249406977"
"abiomedimpella"	"1267964225101729794"
"Microsoft"	"1267965473263673346"
"EXPD_Official"	"1267973029818228737"
"ROKAutomation"	"1267976317254930433"
"xcelenergy"	"1267984850847510535"
"alliantenergy"	"1267985551564644359"
"PPLCorp"	"1267985622972727303"
"EA"	"1267986185642639360"
"Equinix"	"1267998693610971137"
"NetApp"	"1268018912920248321"
"LamResearch"	"1268033137105268737"
"mettlertoledo"	"1268038992685142016"
"PerkinElmer"	"1268074944069603328"
"Broadridge"	"1268075012541431809"
"FTI_Global"	"1268092114644217858"
"Equinix"	"1268104641893609472"
"PerrigoCompany"	"1268105253964124160"
"amcorpackaging"	"1268105393097580545"
"AllegionPlc"	"1268135342135226369"
"biogen"	"1268135638970314757"
"WTWcorporate"	"1268135677327278081"
"bmsnews"	"1268135761896972288"
"CampbellSoupCo"	"1268141998437019649"
"Keysight"	"1268142911838982145"
"biogen"	"1268143202487414784"
"mettlertoledo"	"1268143734530678785"
"alliantenergy"	"1268146621361139719"
"FastenalCompany"	"1268146687459147776"
"McCormickCorp"	"1268148354246156289"
"WatersCorp"	"1268149137876418562"
"ROKAutomation"	"1268149952678555648"
"ConsumersEnergy"	"1268150133415387136"
"Cognizant"	"1268150439154905088"
"LillyPad"	"1268150503814434818"
"Cigna"	"1268150580750450688"
"WTWcorporate"	"1268150866650988549"
"UPS"	"1268151606794612737"
"AveryDennison"	"1268152513301184513"
"airproducts"	"1268152936678543361"
"HIIndustries"	"1268154724286636032"
"Chubb"	"1268156443825504257"
"SPGlobal"	"1268158022238588935"
"eatoncorp"	"1268158060385746945"
"TechnipFMC"	"1268159216545665027"
"MylanNews"	"1268162735126335492"
"Corning"	"1268164282287632386"
"lincolnfingroup"	"1268164337656569857"
"McDonalds"	"1268165315415900160"
"GlobalPayInc"	"1268165335926145024"
"Cognizant"	"1268165543321714688"
"DuPont_News"	"1268165546601787393"
"DentsplySirona"	"1268165555858673666"
"Sealed_Air"	"1268165566252146689"
"PeoplesUnited"	"1268165585503952897"
"IronMountain"	"1268165646237515777"
"SPGlobal"	"1268165682149105665"
"DTE_Energy"	"1268165802521477120"
"Agilent"	"1268166053001134080"
"WTWcorporate"	"1268166134920032256"
"MicrochipTech"	"1268166187084648449"
"DaVita"	"1268166650236264449"
"Akamai"	"1268166877991391234"
"StateStreet"	"1268166943716098048"
"ProcterGamble"	"1268168868561850369"
"ROKAutomation"	"1268169078075613184"
"SPGlobal"	"1268170603200229377"
"HenrySchein"	"1268173115374342146"
"thermofisher"	"1268173171783536640"
"CBOE"	"1268173348128854019"
"PPG"	"1268173555692384258"
"abiomedimpella"	"1268174867477729281"
"SPGlobal"	"1268175643264659464"
"ADP"	"1268176045330575361"
"XylemInc"	"1268176434008412160"
"CocaCola"	"1268176865967169537"
"CMEGroup"	"1268177008170864642"
"GallagherGlobal"	"1268178374721142788"
"bmsnews"	"1268180291530743808"
"ConsumersEnergy"	"1268180294194139136"
"MorganStanley"	"1268180632762531841"
"Entergy"	"1268180640446533637"
"IQVIA_global"	"1268180668430929920"
"Cigna"	"1268180684155375616"
"Hologic"	"1268180779428917252"
"SPGlobal"	"1268180796625518593"
"Broadridge"	"1268180922873962497"
"amcorpackaging"	"1268181098233835522"
"GallagherGlobal"	"1268181159479042049"
