"nielsen"	"1245138813472604162"
"GoldmanSachs"	"1245138883773435905"
"CDWCorp"	"1245139061406392325"
"Cisco"	"1245140822330310656"
"CenturyLink"	"1245142023629189120"
"EXPD_Official"	"1245142582101004300"
"Verizon"	"1245143015720615944"
"SPGlobal"	"1245143490251587585"
"TysonFoods"	"1245144125541888001"
"Amgen"	"1245144204130447360"
"PayPal"	"1245144838993055745"
"HCAhealthcare"	"1245146332458815489"
"MarathonPetroCo"	"1245146336779022337"
"Amgen"	"1245146369553121280"
"Verizon"	"1245146499937439744"
"dish"	"1245146865575890945"
"PayPal"	"1245147365272629248"
"TheAESCorp"	"1245149725730443265"
"UPS"	"1245150729066643458"
"GoldmanSachs"	"1245153914779054080"
"WasteManagement"	"1245154556406882307"
"Equinix"	"1245156441121570818"
"kroger"	"1245157489554972674"
"AveryDennison"	"1245160247846744071"
"MicronTech"	"1245161962574659585"
"PayPal"	"1245164545192181760"
"FOXTV"	"1245166002863656962"
"HCAhealthcare"	"1245179244734492672"
"UPS"	"1245181931383402496"
"LamResearch"	"1245184167895339015"
"Cisco"	"1245186125175689217"
"FTI_Global"	"1245199232560218114"
"FTI_Global"	"1245214556730920966"
"FTI_Global"	"1245259296583102464"
"DuPont_News"	"1245262465576964097"
"DuPont_News"	"1245262479313317889"
"DuPont_News"	"1245262489606074369"
"DuPont_News"	"1245262501555720192"
"InsidePMI"	"1245267164413779968"
"GoldmanSachs"	"1245270907997900801"
"amcorpackaging"	"1245274911146422273"
"Equinix"	"1245277240641966082"
"MoodysInvSvc"	"1245279161121456128"
"WTWcorporate"	"1245280955042013184"
"CDWCorp"	"1245289824275304448"
"MMC_Global"	"1245289837982343168"
"PerrigoCompany"	"1245289946522542081"
"WTWcorporate"	"1245290026067468289"
"MoodysInvSvc"	"1245291806952230912"
"MoodysInvSvc"	"1245292424525684736"
"MSCI_Inc"	"1245293154393190400"
"CloroxCo"	"1245297366963499009"
"CloroxCo"	"1245297461163208704"
"Cognizant"	"1245299620206579712"
"arconic"	"1245303166549274625"
"McCormickCorp"	"1245304941327126528"
"FTI_Global"	"1245304950235815936"
"WTWcorporate"	"1245305208873369600"
"AlexionPharma"	"1245315422343385088"
"mettlertoledo"	"1245316848146677760"
"MMC_Global"	"1245320030436409345"
"GoldmanSachs"	"1245320075252584448"
"FTI_Global"	"1245320149021884417"
"DollarTree"	"1245320230420787206"
"WTWcorporate"	"1245320374176358400"
"VertexPharma"	"1245322249940471812"
"MarketAxess"	"1245322859704131585"
"StateStreet"	"1245323239649423362"
"thermofisher"	"1245323515198418944"
"Paychex"	"1245327595220189190"
"DTE_Energy"	"1245328844346871808"
"Cigna"	"1245329485743960064"
"SPGlobal"	"1245331371201101824"
"Citi"	"1245332586160947200"
"JacobsConnects"	"1245333897359081472"
"UPS"	"1245334741877956609"
"Nasdaq"	"1245334796471058438"
"FOXTV"	"1245335103850475522"
"IntlPaperCo"	"1245335174239473664"
"SPGlobal"	"1245335295861706756"
"Nasdaq"	"1245335355487932419"
"comcast"	"1245335413243498502"
"Copart"	"1245335457589874694"
"Sysco"	"1245335557942718471"
"CBRE"	"1245335585683910657"
"WTWcorporate"	"1245335630533533696"
"Prudential"	"1245336057941577728"
"CP_News"	"1245336879777509377"
"MoodysInvSvc"	"1245336978293436416"
"Cisco"	"1245337116323860480"
"Flowserve"	"1245337635570286592"
"SPGlobal"	"1245338935779344384"
"ComericaBank"	"1245339162460524546"
"celanese"	"1245340335049408512"
"xcelenergy"	"1245340391370625025"
"Pentair"	"1245340813208453120"
"citrix"	"1245342312873578499"
"DiscoveryIncTV"	"1245342666910547970"
"TMobile"	"1245342671700258816"
"TRowePrice"	"1245342675253018629"
"flir"	"1245342684753080320"
"SPGlobal"	"1245342692399292416"
"LillyPad"	"1245343201780813824"
"Akamai"	"1245343945657331716"
"pfizer"	"1245344317662810113"
"abiomedimpella"	"1245344419752050689"
"MSCI_Inc"	"1245344466170294272"
"InterpublicIPG"	"1245344506347761664"
"CBOE"	"1245344567991439361"
"PulteHomes"	"1245344674975539202"
"Paychex"	"1245346134052220928"
"RoyalCaribbean"	"1245346343335399430"
"ATT"	"1245346429897498624"
"SPGlobal"	"1245346464525684737"
"DTE_Energy"	"1245346497341919232"
"InterpublicIPG"	"1245346563616112642"
"HCAhealthcare"	"1245347094413611009"
"flir"	"1245347187074228224"
"TysonFoods"	"1245347604931715077"
"Nasdaq"	"1245349881889402881"
"Entergy"	"1245350117776990209"
"TEConnectivity"	"1245350204179714058"
"CMEGroup"	"1245350205970698240"
"DollarGeneral"	"1245350208323682304"
"CVSHealth"	"1245350209745555457"
"ADP"	"1245350210861182977"
"Fortinet"	"1245350213021286404"
"PerkinElmer"	"1245350213851713538"
"CDWCorp"	"1245350220919078915"
"CruiseNorwegian"	"1245350222450089984"
"WasteManagement"	"1245350260106543106"
"LamResearch"	"1245350270151921665"
"MMC_Global"	"1245350274992128004"
"TXInstruments"	"1245350283032444929"
"WhirlpoolCorp"	"1245350312845758465"
"DTE_Energy"	"1245350322459029507"
"HIIndustries"	"1245350325034332160"
"SPGlobal"	"1245350334844862464"
"PeoplesUnited"	"1245350358114803712"
"Broadridge"	"1245350396194729985"
"XylemInc"	"1245350405657280513"
"FOXTV"	"1245350521889681409"
"EastmanChemCo"	"1245350633361870849"
"WTWcorporate"	"1245350723182907392"
"Twitter"	"1245350745723076608"
"HenrySchein"	"1245351224834240513"
"GoldmanSachs"	"1245351447581032448"
"Omnicom"	"1245351652531544064"
"digitalrealty"	"1245351736782606337"
"roberthalf"	"1245352260957282304"
"Travelers"	"1245352541732450310"
"LKQCorp"	"1245352739468607496"
"DTE_Energy"	"1245352778945441792"
"Nasdaq"	"1245353622747205633"
"MotoSolutions"	"1245353656855269384"
"Garmin"	"1245353984623284227"
"SPGlobal"	"1245354033784795139"
"FOXTV"	"1245354439709360129"
"nielsen"	"1245356001357946881"
"Nasdaq"	"1245357395628433410"
"TRowePrice"	"1245357772444704768"
"SPGlobal"	"1245357805558734856"
"Chubb"	"1245357835258605568"
"FastenalCompany"	"1245357842518982657"
"MicrochipTech"	"1245357863737929730"
"FOXTV"	"1245357887804698624"
"MoodysInvSvc"	"1245357922219110400"
"BorgWarner"	"1245358262544982016"
"PVHCorp"	"1245360786291245056"
"nscorp"	"1245361566297608192"
"SPGlobal"	"1245361567685922818"
"PSEGNews"	"1245362266867892228"
"ATT"	"1245362284802781187"
"Equinix"	"1245362791994642432"
"ROKAutomation"	"1245363060966961152"
"extraspace"	"1245364172755435520"
"brownforman"	"1245364223301029890"
"FedEx"	"1245364865943953409"
"nielsen"	"1245365049545424896"
"Lennar"	"1245365309332238339"
"Keysight"	"1245365336125382658"
"IQVIA_global"	"1245365350662889474"
